id,name
1642,Applesauce
1643,"Arctic Rush Float, All Flavors – Large"
1644,"Arctic Rush Float, All Flavors – Medium"
1645,"Arctic Rush Float, All Flavors – Small"
1646,"Arctic Rush Freeze, All Flavors – Large"
1647,"Arctic Rush Freeze, All Flavors – Medium"
1648,"Arctic Rush Freeze, All Flavors – Small"
1649,"Arctic Rush, All Flavors – Large"
1650,"Arctic Rush, All Flavors – Medium"
1651,"Arctic Rush, All Flavors – Small"
1652,Bacon Biscuit Sandwich
1653,Banana
1654,Banana Cream Pie Blizzard – Large
1655,Banana Cream Pie Blizzard – Medium
1656,Banana Cream Pie Blizzard – Mini
1657,Banana Cream Pie Blizzard – Small
1658,Banana Slices
1659,Banana Split
1660,Banana Split Blizzard – Large
1661,Banana Split Blizzard – Medium
1662,Banana Split Blizzard – Mini
1663,Banana Split Blizzard – Small
1664,Barbecue Beef Sandwich
1665,Barbecue Pork Sandwich
1666,Biscuits & Gravy
1667,Breaded Mushrooms
1668,Brownie Pieces
1669,Buster Bar® Treat***
1670,Butterfinger Blizzard – Large
1671,Butterfinger Blizzard – Medium
1672,Butterfinger Blizzard – Small
1673,Butterfinger Pieces
1674,Butterfinger® Blizzard – Mini
1675,Butterscotch Dilly Bar
1676,Cappuccino MooLatté – Large
1677,Cappuccino MooLatté – Medium
1678,Cappuccino MooLatté – Small
1679,Caramel MooLatté – Large
1680,Caramel MooLatté – Medium
1681,Caramel MooLatté – Small
1682,Caramel Topping
1683,Cheese Curds
1684,Cheeseburger Kids’
1685,Cheesecake Pieces
1686,Cherry Dilly Bar
1687,Cherry StarKiss® Bar
1688,Chick. Strip Basket – 4pc w/ Country Gravy
1689,Chick. Strip Basket – 6pc w/ Country Gravy
1690,Chicken Quesadilla Basket
1691,Chicken Strip Kids’ (2)
1692,Chili – Bowl
1693,Chili – Cup
1694,Chili Cheese Dog
1695,Chili Cheese Fries
1696,Chili Dog
1697,Choc. Cov. Strawberry Waffle Bowl Sundae
1698,"Choc. Xtreme Blizzard Cake, 10”, 1/12 slice***"
1699,"Choc. Xtreme Blizzard Cake, 8”, 1/8 slice***"
1700,Choco Cherry Love Blizzard – Large
1701,Choco Cherry Love Blizzard – Medium
1702,Choco Cherry Love Blizzard – Mini
1703,Choco Cherry Love Blizzard – Small
1704,Choco Chunks
1705,Chocolate Chip Cookie Dough Pieces
1706,Chocolate Coated Waffle Cone w/ Soft Serve
1707,Chocolate Cone – Kids’
1708,Chocolate Cone – Large
1709,Chocolate Cone – Medium
1710,Chocolate Cone – Small
1711,Chocolate Dilly® Bar***
1712,Chocolate Mint Dilly Bar
1713,Chocolate Topping
1714,Chocolate Xtreme Blizzard – Large
1715,Chocolate Xtreme Blizzard – Medium
1716,Chocolate Xtreme Blizzard – Mini
1717,Chocolate Xtreme Blizzard – Small
1718,Cocoa Fudge
1719,Coconut Flakes
1720,Cookie Dough Blizzard – Large
1721,Cookie Dough Blizzard – Medium
1722,Cookie Dough Blizzard – Mini
1723,Cookie Dough Blizzard – Small
1724,Corn Dog
1725,Country Platter
1726,Crispy Chicken Salad
1727,Crispy Chicken Sandwich
1728,Crispy Chicken Wrap
1729,Crispy Fish Sandwich
1730,Crispy FlameThrower Chicken Sandwich
1731,Deluxe Cheeseburger
1732,Deluxe Double Cheeseburger
1733,Deluxe Double Hamburger
1734,Deluxe Hamburger
1735,"Dipped Cone, Chocolate – Kids’ ***"
1736,"Dipped Cone, Chocolate – Large ***"
1737,"Dipped Cone, Chocolate – Medium ***"
1738,"Dipped Cone, Chocolate – Small ***"
1739,Double Fudge Cookie Dough Blizzard – Large
1740,Double Fudge Cookie Dough Blizzard – Med
1741,Double Fudge Cookie Dough Blizzard – Mini
1742,Double Fudge Cookie Dough Blizzard – Small
1743,"DQ Cake, 10”, 1/12 slice"
1744,"DQ Cake, 8”, 1/8 slice"
1745,"DQ Heart Cake, 1/10 slice"
1746,DQ Home-Pak
1747,"DQ Log Cake, 1/8 slice"
1748,DQ Sandwich
1749,"DQ Sheet Cake, 1/24 slice"
1750,DQ Ultimate® Burger
1751,Foot-Long Chili Cheese Dog
1752,Foot-Long Hot Dog
1753,French Fries – Kids’
1754,French Fries – Large
1755,French Fries – Regular
1756,French Silk Pie Blizzard – Large
1757,French Silk Pie Blizzard – Medium
1758,French Silk Pie Blizzard – Mini
1759,French Silk Pie Blizzard – Small
1760,French Vanilla MooLatté – Large
1761,French Vanilla MooLatté – Medium
1762,French Vanilla MooLatté – Small
1763,Fries
1764,Fudge Bar
1765,Fudge Brownie Temptation Waffle Bowl Sundae
1766,Georgia Mud Fudge Blizzard – Large
1767,Georgia Mud Fudge Blizzard – Medium
1768,Georgia Mud Fudge Blizzard – Small
1769,Georgia Mud Fudge® Blizzard – Mini
1770,Grilled Cheese Kids’
1771,Grilled Chicken Salad
1772,Grilled Chicken Sandwich
1773,Grilled Chicken Wrap
1774,Ham Biscuit Sandwich
1775,Hashbrowns
1776,Hawaiian Blizzard – Large
1777,Hawaiian Blizzard – Medium
1778,Hawaiian Blizzard – Mini
1779,Hawaiian Blizzard – Small
1780,Heath Blizzard – Large
1781,Heath Blizzard – Medium
1782,Heath Blizzard – Small
1783,Heath Pieces
1784,Heath® Blizzard – Mini
1785,Heath® Dilly Bar
1786,Hot Dog
1787,Hot Dog Kids’
1788,Hot Fudge Topping
1789,Iron Grilled Cheese Sandwich
1790,Iron Grilled Classic Club Sandwich
1791,Iron Grilled Supreme BLT Sandwich
1792,Iron Grilled Turkey Sandwich
1793,"Lemonade Chiller, Classic, Large"
1794,"Lemonade Chiller, Classic, Medium"
1795,"Lemonade Chiller, Classic, Small"
1796,"Lemonade Chiller, Strawberry, Large"
1797,"Lemonade Chiller, Strawberry, Medium"
1798,"Lemonade Chiller, Strawberry, Small"
1799,M&M’s Chocolate Candies
1800,M&M’s Chocolate Candy Blizzard – Large
1801,M&M’s Chocolate Candy Blizzard – Medium
1802,M&M’s Chocolate Candy Blizzard – Small
1803,M&M’s® Chocolate Candy Blizzard – Mini
1804,"Malt, Banana – Large"
1805,"Malt, Banana – Medium"
1806,"Malt, Banana – Small"
1807,"Malt, Caramel – Large"
1808,"Malt, Caramel – Medium"
1809,"Malt, Caramel – Small"
1810,"Malt, Cherry – Large"
1811,"Malt, Cherry – Medium"
1812,"Malt, Cherry – Small"
1813,"Malt, Chocolate – Large"
1814,"Malt, Chocolate – Medium"
1815,"Malt, Chocolate – Small"
1816,"Malt, Hot Fudge – Large"
1817,"Malt, Hot Fudge – Medium"
1818,"Malt, Hot Fudge – Small"
1819,"Malt, Peanut Butter – Large"
1820,"Malt, Peanut Butter – Medium"
1821,"Malt, Peanut Butter – Small"
1822,"Malt, Strawberry – Large"
1823,"Malt, Strawberry – Medium"
1824,"Malt, Strawberry – Small"
1825,"Malt, Vanilla – Large"
1826,"Malt, Vanilla – Medium"
1827,"Malt, Vanilla – Small"
1828,Midnight Truffle Blizzard – Large
1829,Midnight Truffle Blizzard – Medium
1830,Midnight Truffle Blizzard – Mini
1831,Midnight Truffle Blizzard – Small
1832,Mint Oreo Blizzard – Large
1833,Mint Oreo Blizzard – Medium
1834,Mint Oreo Blizzard – Small
1835,Mint Oreo® Blizzard – Mini
1836,Mocha MooLatté – Large
1837,All  –  American Slam® (add choices)
1838,Apple Dunkers w/ caramel sauce
1839,Apple Pie
1840,Bacon Avocado Burrito w/ hash browns
1841,Bacon Cheddar Burger (add choices)
1842,Bacon Slamburger™ (add choices)
1843,Bacon Strips
1844,Bacon Strips
1845,"Bacon, Lettuce & Tomato (add choices)"
1846,Bagel & Cream Cheese
1847,Banana Pecan Pancake Breakfast
1848,Banana Split
1849,Bananas Foster French Toast Skillet (add meat)
1850,Basket of Puppies w/o syrup
1851,Belgian Waffle Slam®
1852,Bowl of Harvest Oatmeal w/ Milk
1853,Broccoli
1854,Broccoli & Cheddar Soup
1855,Buttermilk Biscuit
1856,Buttermilk Biscuit
1857,Caramel Apple Crisp
1858,Caramel Topping
1859,Cheddar Cheese Hash Browns
1860,Cheese Burger Flatbread
1861,Cheesy @ the Plate (add side)
1862,Cherry Topping
1863,Chicken Avocado Sandwich w/ Fit Fare® fresh veggies
1864,Chicken Deluxe Salad  –  Chicken Strips (add choices)
1865,Chicken Deluxe Salad  –  Grilled Chicken (add choices)
1866,Chicken Noodle Soup
1867,Chicken Ranch Melt w/o dressing (add choices)
1868,Chicken Sausage Patty (1)
1869,Chicken Sausage Patty (2)
1870,Chicken Strips w/ bread (add choices)
1871,Chicken Strips w/ Buffalo Sauce (add dipping sauce)
1872,Chicken Strips w/ Sweet & Tangy BBQ Sauce (add dipping sauce)
1873,Chicken Wings w/ Buffalo Sauce (add dipping sauces)
1874,Chicken Wings w/ Sweet & Tangy BBQ Sauce (add dipping sauce)
1875,Chocolate Chip  –  In Pancakes
1876,Chocolate French Silk Pie
1877,Chocolate Peanut Butter Silk Pie
1878,Chocolate Topping
1879,Chopped Nuts
1880,Clam Chowder
1881,Classic Cheeseburger (add choices)
1882,Club Sandwich (add choices)
1883,Coconut Cream Pie
1884,Coffee
1885,Coleslaw
1886,Cookies & Cream Pie
1887,Corn
1888,Country  –  Fried Steak & Eggs (add choices)
1889,Country  –  Fried Steak w/ gravy (add choices)
1890,Cranberry Apple Chicken Salad w/ balsamic vinaigrette / no bread
1891,Dippable Veggies / no dressing
1892,Double Cheeseburger (add choices)
1893,Egg Whites
1894,Egg Whites (2)
1895,Eggs (2)
1896,Eggs (each) 2 oz = 1 egg
1897,English Muffin / no margarine
1898,English Muffin / no margarine
1899,"Everything Hash Browns w/ onions, cheese & country gravy"
1900,Fiesta Corn
1901,Finish Line Fries
1902,Fish & Chips (add dinner bread choice)
1903,Fishing Goldfish® Crackers
1904,Fit Fare® Omelette
1905,Fit Fare® Sweet & Tangy BBQ Chicken w/ broccoli & corn
1906,Fit Fare® Tilapia Ranchero
1907,Fit Slam®
1908,Flavored Cappuccino
1909,Floats (Root Beer or Coca  –  Cola®)
1910,"French Fries, salted"
1911,"French Fries, salted"
1912,French Toast Slam®
1913,Fruit   –   Banana
1914,Fruit   –   Grapes
1915,Fudge Topping
1916,Game  –  On Grapes
1917,Garden Salad w/o dressing
1918,Garlic Dinner Bread
1919,Garlic Dinner Bread
1920,Glazed Pecans
1921,Golden  –  Fried Shrimp
1922,Green Beans
1923,Grilled Ham Slice
1924,Grilled Ham Slice
1925,Grilled Shrimp Skewer
1926,Grits w/ margarine
1927,Grits w/ margarine
1928,Grits w/ margarine
1929,Groovy Mango
1930,Half Size Cranberry Apple Chicken Salad w/ balsamic vinaigrette / no bread
1931,Half Size Sampler™ (add sauce)
1932,Half Size Zesty Nachos
1933,Harvest Oatmeal Breakfast
1934,Hash Browns
1935,Hash Browns
1936,Hash Browns
1937,Hash Browns
1938,Heartland Scramble®
1939,Hershey®’s Chocolate Cake
1940,Hickory Grilled Chicken Sandwich (add choices)
1941,High Diving Veggies w/ ranch dressing
1942,Home Plate Mashed Potatoes w/ brown gravy
1943,Hot Fudge Brownie A La Mode
1944,"Ice Cream (Vanilla, Chocolate or Strawberry)"
1945,Jr. Grand Slam®
1946,Key Lime Pie
1947,Kids’ OREO® Blender Blaster
1948,Lemon Meringue Layer Pie
1949,Lemon Pepper Grilled Tilapia w/ bread (add choices)
1950,Loaded Baked Potato Soup
1951,Lumberjack Slam® (add choices)
1952,Mashed Potatoes
1953,Meat Lover’s Scramble
1954,"Milk Shakes (Vanilla, Chocolate or Strawberry)"
1955,"Milk Shakes (Vanilla, Chocolate or Strawberry)"
1956,Moons Over My Hammy Omelette™ w/ hash browns (add choices)
1957,Moons Over My Hammy® (add choices)
1958,Mozzarella Cheese Sticks (add marinara sauce)
1959,Mushroom Swiss Burger (add choices)
1960,Mushroom Swiss Chopped Steak w/ bread (add choices)
1961,New York Style Cheesecake
1962,Oatmeal w/ Milk
1963,OJ Strawberry Mango
1964,Onion Rings
1965,Oreo® Blender Blaster™
1966,Oreo® Cookie Pieces
1967,Pacific Chiller
1968,Pancake Puppies®
1969,"Pancakes, Buttermilk"
1970,"Pancakes, Hearty Wheat"
1971,Patty Melt (add choices)
1972,Pecan Pie
1973,Pineapple Dream™
1974,Pit Stop Pizza (add side)
1975,Prime Rib & Chicken Sizzlin’ Skillet
1976,Prime Rib Philly Melt (add choices)
1977,Prime Rib Skillet
1978,Pumpkin Pie
1979,Red  –  Skinned Potatoes
1980,Red  –  Skinned Potatoes
1981,Sampler™ (add sauce)
1982,Santa Fe Skillet
1983,Sausage Links
1984,Sausage Links (4)
1985,Sautéed Spinach
1986,Sautéed Spinach w/ Pico de Gallo & Bacon
1987,Seasonal Fruit
1988,Seasonal Fruit
1989,Seasoned Fries
1990,Senior Belgian Waffle Slam® w/ egg
1991,Senior Club Sandwich (add choices)
1992,Senior Country  –  Fried Steak w/ bread (add choices)
1993,Senior Fit Fare® Grilled Chicken
1994,Senior Fit Fare® Omelette
1995,Senior French Toast Slam® w/ egg (add choices)
1996,Senior Grilled Cheese Deluxe Sandwich (add choices)
1997,Senior Grilled Chicken w/ bread (add choices)
1998,Senior Grilled Shrimp Skewer w/ bread (add choices)
1999,Senior Lemon Pepper Grilled Tilapia w/ bread (add choices)
2000,Senior Omelette (add choices)
